icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
a70801,N552MW  ,United States,1635988499,1635988499,-97.0762,33.2418,1226.82,False,124.2,137.85,-4.88,,1287.78,6651,False,0,1635988499
ab93a5,AAL1732 ,United States,1635988377,1635988377,-97.01,32.8634,160.02,False,66.89,0.88,-3.25,,236.22,1556,False,0,1635988499
a1f94c,SWA3452 ,United States,1635988499,1635988499,-96.9661,32.4224,11582.4,False,222.58,186.37,0,,11795.76,3223,False,0,1635988499
a7dac4,ENY4097 ,United States,1635988499,1635988499,-96.4001,32.3796,3261.36,False,147.98,277.79,-1.3,,3360.42,,False,0,1635988499
a18048,JUS196  ,United States,1635988331,1635988331,-97.0901,32.6473,152.4,False,62.77,347.22,-3.9,,228.6,,False,0,1635988499
a1d059,FFT2159 ,United States,1635988499,1635988499,-96.0592,32.8826,9738.36,False,210.56,287.2,0,,9944.1,,False,0,1635988499
aaaa1e,SWA215  ,United States,1635988499,1635988499,-96.7065,32.7273,807.72,False,84.4,315.49,0,,876.3,2122,False,0,1635988499
a96172,FTH703  ,United States,1635988499,1635988499,-96.3653,32.338,2941.32,False,146.23,357.58,0,,3017.52,0157,False,0,1635988499
adb476,AAL1870 ,United States,1635988339,1635988343,-97.0549,32.8695,144.78,False,64.31,0.46,-3.25,,228.6,3222,False,0,1635988499
ad5d5f,AAL1857 ,United States,1635988499,1635988499,-97.055,32.8391,327.66,False,63.28,0.93,-3.25,,403.86,2561,False,0,1635988499
a41078,TRF425  ,United States,1635988471,1635988471,-96.8258,32.9438,220.98,False,34.65,341.83,-1.95,,304.8,,False,0,1635988499
a22b28,ENY4202 ,United States,1635988499,1635988499,-96.4582,33.3012,5379.72,False,183.97,229.76,-8.45,,5524.5,5637,False,0,1635988499
ac8ce5,AAL1187 ,United States,1635988499,1635988499,-97.0836,32.6728,822.96,False,82.86,12.91,-0.65,,891.54,,False,0,1635988499
a5fcef,UAL2059 ,United States,1635988498,1635988498,-97.0099,32.8656,144.78,False,63.28,0.47,-2.93,,236.22,4044,False,0,1635988499
a2a54a,TRF442  ,United States,1635988255,1635988255,-97.3583,32.805,137.16,False,30.7,351.33,-1.63,,213.36,,False,0,1635988499
aa76a8,SWA1916 ,United States,1635988499,1635988499,-96.4971,32.8681,1249.68,False,118.05,186.51,-5.2,,1318.26,7065,False,0,1635988499
ad2707,MRA660  ,United States,1635988483,1635988499,-97.6157,33.3606,1737.36,False,84.39,135,0.33,,1805.94,,False,0,1635988499
a5a412,MRA666  ,United States,1635988498,1635988499,-97.3084,32.5319,1158.24,False,78.92,64.1,-1.63,,1234.44,,False,0,1635988499
a5198f,N428CF  ,United States,1635988482,1635988482,-97.1115,32.6921,137.16,False,8.23,0,-3.25,,220.98,,False,0,1635988499
aa5237,AAL2834 ,United States,1635988498,1635988499,-97.0555,32.7578,746.76,False,79.22,0,-2.93,,807.72,3261,False,0,1635988499
a6d87f,LXJ540  ,United States,1635988460,1635988466,-96.8259,32.8305,144.78,False,60.76,316.03,-2.6,,220.98,5173,False,0,1635988499
aa802b,BTQ553  ,United States,1635988550,1635988550,-97.9286,32.7198,4602.48,False,100.33,264.11,2.93,,4716.78,,False,0,1635988551
a0311d,DAL2946 ,United States,1635988550,1635988550,-97.0356,33.0375,1767.84,False,136.19,351.75,15.28,,1828.8,2334,False,0,1635988551
a59608,MRA655  ,United States,1635988549,1635988549,-96.17,32.3827,1737.36,False,80.77,270.36,0,,1805.94,,False,0,1635988551
a283ed,ENY4157 ,United States,1635988550,1635988550,-97.0103,32.8156,441.96,False,62.77,0.94,-3.25,,518.16,1662,False,0,1635988551
a64e02,N505RH  ,United States,1635988550,1635988550,-96.8144,32.8205,236.22,False,63.66,314.67,-2.93,,320.04,,False,0,1635988551
a0f5e7,FDX3018 ,United States,1635988550,1635988550,-96.6303,33.1722,4419.6,False,173.75,228,-5.53,,4541.52,7101,False,0,1635988551
abae8f,SWA2092 ,United States,1635988550,1635988550,-97.727,33.0038,7246.62,False,209.75,276.62,8.78,,7391.4,0551,False,0,1635988551
a11713,N17CN   ,United States,1635988550,1635988550,-96.5397,32.6683,1866.9,False,127.02,305.11,-5.53,,1920.24,,False,0,1635988551
a258b7,ENY4006 ,United States,1635988279,1635988281,-97.0099,32.8655,144.78,False,62.25,0,-2.6,,228.6,4001,False,0,1635988551
aaee3b,AAL926  ,United States,1635988549,1635988550,-97.7104,32.1882,3863.34,False,180.69,20.5,-9.43,,3985.26,2521,False,0,1635988551
a52ad2,LBQ611  ,United States,1635988550,1635988550,-96.8497,32.0448,4373.88,False,112.19,178.42,6.83,,4511.04,,False,0,1635988551
a9befc,EJA727  ,United States,1635988550,1635988550,-97.2077,33.0133,3558.54,False,144.79,135.58,0,,3665.22,1725,False,0,1635988551
a0a644,GTI3805 ,United States,1635988550,1635988550,-97.374,32.8288,807.72,False,98.78,157.98,0.65,,868.68,6353,False,0,1635988551
ab6339,SWA5444 ,United States,1635988550,1635988551,-96.6545,32.9811,11277.6,False,251.34,122.29,0,,11475.72,0736,False,0,1635988551
ae04d9,CNV4584 ,United States,1635988237,1635988238,-97.4418,32.7414,175.26,False,60.2,0.98,-3.25,,251.46,,False,0,1635988551
a2aaf0,N271HP  ,United States,1635988550,1635988550,-97.3692,32.8143,243.84,False,52.6,176.07,-0.33,,327.66,,False,0,1635988551
a22839,SWA2344 ,United States,1635988549,1635988550,-96.5443,32.7064,815.34,False,106.44,187.78,-0.33,,883.92,5423,False,0,1635988551
ac7658,AAL884  ,United States,1635988550,1635988551,-97.0263,32.9409,746.76,False,92.1,17.22,7.48,,807.72,0566,False,0,1635988551
abfcda,SWA5089 ,United States,1635988292,1635988293,-96.8268,32.8313,137.16,False,75.3,315.28,-3.9,,220.98,0566,False,0,1635988551
a19b72,SWA1513 ,United States,1635988549,1635988550,-97.0696,31.9433,6400.8,False,215.63,181.5,0,,6568.44,0511,False,0,1635988551
abb624,SWA1688 ,United States,1635988550,1635988550,-96.8382,33.3715,5707.38,False,199.28,8.61,14.63,,5821.68,2242,False,0,1635988551
a762d3,AAL2709 ,United States,1635988549,1635988550,-97.0513,32.9181,426.72,False,88.09,356.99,18.21,,495.3,,False,0,1635988551
a19ae0,EJA202  ,United States,1635988550,1635988550,-96.6328,32.663,1112.52,False,92.42,316.35,-0.33,,1173.48,2534,False,0,1635988551
a1f1de,SWA225  ,United States,1635988551,1635988551,-96.7982,32.4559,1303.02,False,127.02,76.41,-4.23,,1371.6,,False,0,1635988551
a51d46,N429CF  ,United States,1635988494,1635988548,-97.0582,33.4248,815.34,False,72.04,335.08,0,,891.54,5631,False,0,1635988551
a90721,N681CA  ,United States,1635988395,1635988520,-96.0694,33.671,4328.16,False,138.57,208.37,-7.15,,4404.36,2071,False,0,1635988551
a70801,N552MW  ,United States,1635988550,1635988550,-97.0317,33.2009,982.98,False,117.59,137.3,-4.55,,1051.56,6651,False,0,1635988551
ab93a5,AAL1732 ,United States,1635988377,1635988377,-97.01,32.8634,160.02,False,66.89,0.88,-3.25,,236.22,1556,False,0,1635988551
a1f94c,SWA3452 ,United States,1635988550,1635988550,-96.9796,32.3202,11582.4,False,221.51,186.27,0,,11803.38,3223,False,0,1635988551
a7dac4,ENY4097 ,United States,1635988550,1635988550,-96.4778,32.398,3223.26,False,148.63,297.19,-4.55,,3322.32,,False,0,1635988551
aa763f,AAL869  ,United States,1635988550,1635988550,-96.0912,33.6531,6096,False,195.3,220.19,0,,6240.78,3144,False,0,1635988551
a18048,JUS196  ,United States,1635988331,1635988331,-97.0901,32.6473,152.4,False,62.77,347.22,-3.9,,228.6,,False,0,1635988551
a1d059,FFT2159 ,United States,1635988550,1635988550,-96.1688,32.9112,9753.6,False,211.54,287.11,0,,9959.34,,False,0,1635988551
aaaa1e,SWA215  ,United States,1635988550,1635988550,-96.7384,32.755,769.62,False,85.13,315.98,-3.25,,838.2,2122,False,0,1635988551
a96172,FTH703  ,United States,1635988550,1635988550,-96.3708,32.4047,2827.02,False,142.71,342.81,-5.53,,2895.6,0157,False,0,1635988551
adb476,AAL1870 ,United States,1635988339,1635988343,-97.0549,32.8695,144.78,False,64.31,0.46,-3.25,,228.6,3222,False,0,1635988551
ad5d5f,AAL1857 ,United States,1635988548,1635988550,-97.0549,32.8675,160.02,False,64.82,0.45,-3.58,,243.84,2561,False,0,1635988551
a41078,TRF425  ,United States,1635988471,1635988471,-96.8258,32.9438,220.98,False,34.65,341.83,-1.95,,304.8,,False,0,1635988551
a22b28,ENY4202 ,United States,1635988550,1635988550,-96.5333,33.2464,4892.04,False,182.44,227.63,-6.83,,5029.2,5637,False,0,1635988551
ac8ce5,AAL1187 ,United States,1635988550,1635988550,-97.0722,32.7103,815.34,False,84.44,19.21,0,,883.92,,False,0,1635988551
a5fcef,UAL2059 ,United States,1635988498,1635988500,-97.0099,32.8656,144.78,False,63.28,0,-3.25,,220.98,4044,False,0,1635988551
a2a54a,TRF442  ,United States,1635988255,1635988255,-97.3583,32.805,137.16,False,30.7,351.33,-1.63,,213.36,,False,0,1635988551
aa76a8,SWA1916 ,United States,1635988550,1635988550,-96.5061,32.8134,937.26,False,121.43,187.55,-5.85,,1005.84,7065,False,0,1635988551
ad2707,MRA660  ,United States,1635988550,1635988550,-97.5729,33.3247,1737.36,False,84.39,135,0,,1805.94,,False,0,1635988551
a5a412,MRA666  ,United States,1635988550,1635988550,-97.2754,32.5528,1127.76,False,71.87,49.35,0,,1181.1,,False,0,1635988551
a5198f,N428CF  ,United States,1635988482,1635988482,-97.1115,32.6921,137.16,False,8.23,0,-3.25,,220.98,,False,0,1635988551
aa5237,AAL2834 ,United States,1635988550,1635988550,-97.0553,32.7892,571.5,False,62.25,0.47,-3.25,,640.08,3261,False,0,1635988551
a6d87f,LXJ540  ,United States,1635988460,1635988466,-96.8259,32.8305,144.78,False,60.76,316.03,-2.6,,220.98,5173,False,0,1635988551
aa802b,BTQ553  ,United States,1635988601,1635988601,-97.9845,32.715,4754.88,False,104.99,264.09,3.25,,4876.8,,False,0,1635988602
a0311d,DAL2946 ,United States,1635988601,1635988601,-97.047,33.101,2514.6,False,142.68,352.54,12.68,,2590.8,2334,False,0,1635988602
a59608,MRA655  ,United States,1635988601,1635988601,-96.2142,32.3827,1737.36,False,80.77,270,0.33,,1805.94,,False,0,1635988602
a283ed,ENY4157 ,United States,1635988601,1635988601,-97.0101,32.8438,274.32,False,60.7,0,-4.23,,350.52,1662,False,0,1635988602
a64e02,N505RH  ,United States,1635988578,1635988578,-96.8265,32.8309,144.78,False,56.39,316.11,-3.25,,251.46,,False,0,1635988602
a0f5e7,FDX3018 ,United States,1635988601,1635988601,-96.7014,33.1208,4122.42,False,169.75,229.79,-5.85,,4236.72,7101,False,0,1635988602
a1b573,SWA4931 ,United States,1635988601,1635988601,-96.8684,32.8671,426.72,False,80.77,316.03,11.38,,495.3,,False,0,1635988602
abae8f,SWA2092 ,United States,1635988601,1635988602,-97.8414,33.0204,7719.06,False,216.62,284.86,9.43,,7871.46,1450,False,0,1635988602
a11713,N17CN   ,United States,1635988601,1635988601,-96.5942,32.701,1722.12,False,108.06,305.51,-0.33,,1775.46,,False,0,1635988602
aaee3b,AAL926  ,United States,1635988602,1635988602,-97.6753,32.2683,3307.08,False,177.14,20.75,-10.4,,3421.38,2521,False,0,1635988602
a52ad2,LBQ611  ,United States,1635988601,1635988601,-96.848,31.9933,4663.44,False,114.25,178.45,5.2,,4815.84,,False,0,1635988602
a9befc,EJA727  ,United States,1635988601,1635988601,-97.1699,32.9571,3322.32,False,142.91,175.66,-8.45,,3421.38,1725,False,0,1635988602
a0a644,GTI3805 ,United States,1635988601,1635988602,-97.3471,32.7919,815.34,False,92.29,106.52,0.33,,876.3,6353,False,0,1635988602
ab6339,SWA5444 ,United States,1635988601,1635988602,-96.5396,32.9203,11277.6,False,252.64,122.1,0,,11475.72,0736,False,0,1635988602
a2aaf0,N271HP  ,United States,1635988601,1635988601,-97.3643,32.8156,213.36,False,24.89,352.87,-9.43,,289.56,,False,0,1635988602
a22839,SWA2344 ,United States,1635988602,1635988602,-96.5544,32.6604,815.34,False,97.88,213.86,0,,876.3,5423,False,0,1635988602
a8994e,N653QS  ,United States,1635988601,1635988601,-97.9536,31.9587,5486.4,False,206.46,33.41,-10.08,,5623.56,0272,False,0,1635988602
ac7658,AAL884  ,United States,1635988601,1635988602,-97.0084,32.9892,1188.72,False,123.49,17.45,15.28,,1242.06,0566,False,0,1635988602
abfcda,SWA5089 ,United States,1635988292,1635988293,-96.8268,32.8313,137.16,False,75.3,315.28,-3.9,,220.98,0566,False,0,1635988602
abb624,SWA1688 ,United States,1635988602,1635988602,-96.8145,33.4615,6400.8,False,205.77,21.56,12.68,,6553.2,2242,False,0,1635988602
a762d3,AAL2709 ,United States,1635988601,1635988601,-97.062,32.9626,739.14,False,113.89,342.38,0.98,,807.72,3424,False,0,1635988602
a19ae0,EJA202  ,United States,1635988602,1635988602,-96.6674,32.6938,1112.52,False,92.4,315.45,-0.33,,1173.48,2534,False,0,1635988602
a1f1de,SWA225  ,United States,1635988602,1635988602,-96.7366,32.4685,1158.24,False,111.44,76.93,-2.6,,1219.2,,False,0,1635988602
a51d46,N429CF  ,United States,1635988494,1635988589,-97.0582,33.4248,822.96,False,71.57,334.91,0.65,,906.78,5631,False,0,1635988602
a90721,N681CA  ,United States,1635988395,1635988584,-96.0694,33.671,4328.16,False,134.67,208.52,-7.8,,4389.12,2071,False,0,1635988602
a70801,N552MW  ,United States,1635988597,1635988601,-96.9906,33.1655,807.72,False,116.57,123.48,-0.65,,876.3,6651,False,0,1635988602
ab93a5,AAL1732 ,United States,1635988377,1635988377,-97.01,32.8634,160.02,False,66.89,0.88,-3.25,,236.22,1556,False,0,1635988602
a1f94c,SWA3452 ,United States,1635988601,1635988601,-96.9927,32.2192,11582.4,False,220.99,186.28,0,,11811,3223,False,0,1635988602
a7dac4,ENY4097 ,United States,1635988601,1635988602,-96.5459,32.4285,2926.08,False,139.06,298.75,-6.18,,3017.52,,False,0,1635988602
aa763f,AAL869  ,United States,1635988601,1635988601,-96.16,33.5853,6096,False,190.89,220.3,-0.33,,6248.4,3144,False,0,1635988602
a18048,JUS196  ,United States,1635988331,1635988331,-97.0901,32.6473,152.4,False,62.77,347.22,-3.9,,228.6,,False,0,1635988602
a1d059,FFT2159 ,United States,1635988601,1635988601,-96.2801,32.9402,9761.22,False,211.39,286.98,0.33,,9966.96,,False,0,1635988602
aaaa1e,SWA215  ,United States,1635988601,1635988602,-96.769,32.7813,563.88,False,71.66,315.29,-3.58,,640.08,2122,False,0,1635988602
a96172,FTH703  ,United States,1635988601,1635988601,-96.4173,32.4561,2529.84,False,136.63,318.21,-5.85,,2590.8,0157,False,0,1635988602
adb476,AAL1870 ,United States,1635988339,1635988343,-97.0549,32.8695,144.78,False,64.31,0.46,-3.25,,228.6,3222,False,0,1635988602
ad5d5f,AAL1857 ,United States,1635988555,1635988555,-97.0549,32.8714,137.16,False,64.82,0,-3.58,,220.98,2561,False,0,1635988602
a41078,TRF425  ,United States,1635988471,1635988471,-96.8258,32.9438,220.98,False,34.65,341.83,-1.95,,304.8,,False,0,1635988602
a22b28,ENY4202 ,United States,1635988602,1635988602,-96.6073,33.1901,4533.9,False,175.59,228.09,-6.83,,4663.44,5637,False,0,1635988602
ac8ce5,AAL1187 ,United States,1635988601,1635988601,-97.0572,32.7465,815.34,False,75.17,19.18,0,,891.54,,False,0,1635988602
a5fcef,UAL2059 ,United States,1635988498,1635988500,-97.0099,32.8656,144.78,False,63.28,0,-3.25,,220.98,4044,False,0,1635988602
aa76a8,SWA1916 ,United States,1635988601,1635988601,-96.5145,32.759,815.34,False,117.35,187.81,0,,883.92,7065,False,0,1635988602
ad2707,MRA660  ,United States,1635988601,1635988601,-97.5399,33.2974,1737.36,False,84.76,134.75,0,,1805.94,,False,0,1635988602
a5a412,MRA666  ,United States,1635988601,1635988601,-97.2456,32.5732,1097.28,False,70.48,52.71,0.65,,1181.1,,False,0,1635988602
a5198f,N428CF  ,United States,1635988482,1635988482,-97.1115,32.6921,137.16,False,8.23,0,-3.25,,220.98,,False,0,1635988602
aa5237,AAL2834 ,United States,1635988600,1635988601,-97.0551,32.817,449.58,False,64.31,0,-2.93,,518.16,3261,False,0,1635988602
a6d87f,LXJ540  ,United States,1635988460,1635988466,-96.8259,32.8305,144.78,False,60.76,316.03,-2.6,,220.98,5173,False,0,1635988602
aa802b,BTQ553  ,United States,1635988646,1635988646,-98.035,32.7105,4876.8,False,107.09,263.93,3.25,,5021.58,,False,0,1635988646
a0311d,DAL2946 ,United States,1635988645,1635988646,-97.0569,33.1582,3108.96,False,150.47,351.15,7.8,,3200.4,2334,False,0,1635988646
a59608,MRA655  ,United States,1635988646,1635988646,-96.2526,32.3825,1737.36,False,81.29,269.27,0,,1805.94,,False,0,1635988646
a283ed,ENY4157 ,United States,1635988634,1635988642,-97.0101,32.8613,160.02,False,58.65,359.5,-3.58,,243.84,1662,False,0,1635988646
a64e02,N505RH  ,United States,1635988578,1635988578,-96.8265,32.8309,144.78,False,56.39,316.11,-3.25,,251.46,,False,0,1635988646
a0f5e7,FDX3018 ,United States,1635988646,1635988646,-96.7614,33.0773,3878.58,False,161.21,229.14,-5.53,,3985.26,7101,False,0,1635988646
a1b573,SWA4931 ,United States,1635988646,1635988646,-96.9007,32.8938,777.24,False,110.44,311.41,12.35,,845.82,,False,0,1635988646
abae8f,SWA2092 ,United States,1635988646,1635988646,-97.9441,33.0432,8115.3,False,222.99,284.84,8.78,,8275.32,1450,False,0,1635988646
a11713,N17CN   ,United States,1635988646,1635988646,-96.6323,32.7239,1508.76,False,91.92,305.2,-7.15,,1554.48,,False,0,1635988646
aa55c0,SWA500  ,United States,1635988646,1635988646,-96.0901,33.3503,3764.28,False,175.7,247.26,-10.73,,3870.96,7013,False,0,1635988646
aaee3b,AAL926  ,United States,1635988646,1635988646,-97.6466,32.3328,3048,False,164.26,20.54,-2.93,,3147.06,2521,False,0,1635988646
a52ad2,LBQ611  ,United States,1635988646,1635988646,-96.8465,31.9471,4914.9,False,116.31,178.48,4.88,,5074.92,,False,0,1635988646
a9befc,EJA727  ,United States,1635988646,1635988646,-97.1665,32.9014,2941.32,False,136.98,177.42,-9.43,,3032.76,1725,False,0,1635988646
c02144,CFMPN   ,Canada,1635988646,1635988646,-98.0237,32.8424,12496.8,False,230.44,169.19,0,,12725.4,6620,True,0,1635988646
a0a644,GTI3805 ,United States,1635988646,1635988646,-97.3044,32.7939,807.72,False,90.6,79.2,0,,868.68,6353,False,0,1635988646
ab6339,SWA5444 ,United States,1635988645,1635988646,-96.438,32.8661,11277.6,False,252.6,122.52,0.33,,11475.72,0736,False,0,1635988646
abe147,SWA831  ,United States,1635988646,1635988646,-96.0669,31.9284,10858.5,False,188.1,245.61,-4.88,,11087.1,6007,False,0,1635988646
a2aaf0,N271HP  ,United States,1635988613,1635988613,-97.3648,32.818,121.92,False,23.94,351.35,-7.48,,213.36,,False,0,1635988646
a22839,SWA2344 ,United States,1635988646,1635988646,-96.5958,32.6614,815.34,False,94.23,290.12,0,,876.3,5423,False,0,1635988646
a8994e,N653QS  ,United States,1635988646,1635988646,-97.9005,32.0275,5067.3,False,200.61,33.28,-8.78,,5219.7,0272,False,0,1635988646
ac7658,AAL884  ,United States,1635988646,1635988646,-96.9651,33.0184,1790.7,False,133.3,88.23,10.08,,1836.42,0566,False,0,1635988646
abb624,SWA1688 ,United States,1635988646,1635988646,-96.768,33.5373,6880.86,False,214.49,28.04,7.48,,7033.26,2242,False,0,1635988646
a762d3,AAL2709 ,United States,1635988646,1635988646,-97.0892,33.0054,1173.48,False,130.86,304.75,7.48,,1226.82,3424,False,0,1635988646
a19ae0,EJA202  ,United States,1635988646,1635988646,-96.6983,32.7202,1104.9,False,89.86,315.7,-3.9,,1158.24,2534,False,0,1635988646
a1f1de,SWA225  ,United States,1635988645,1635988646,-96.6873,32.4783,1112.52,False,106.19,76.84,0,,1181.1,,False,0,1635988646
a51d46,N429CF  ,United States,1635988494,1635988619,-97.0582,33.4248,822.96,False,69.74,335.14,0,,906.78,5631,False,0,1635988646
a90721,N681CA  ,United States,1635988395,1635988614,-96.0694,33.671,4328.16,False,133.68,207.26,-7.8,,4396.74,2071,False,0,1635988646
a70801,N552MW  ,United States,1635988646,1635988646,-96.938,33.1382,807.72,False,121.4,121.13,0.33,,876.3,6651,False,0,1635988646
ab93a5,AAL1732 ,United States,1635988377,1635988377,-97.01,32.8634,160.02,False,66.89,0.88,-3.25,,236.22,1556,False,0,1635988646
a1f94c,SWA3452 ,United States,1635988646,1635988646,-97.0043,32.131,11582.4,False,221.05,186.41,0,,11811,3223,False,0,1635988646
a7dac4,ENY4097 ,United States,1635988645,1635988646,-96.6023,32.4548,2644.14,False,138.61,298.85,-7.15,,2735.58,,False,0,1635988646
aa763f,AAL869  ,United States,1635988646,1635988646,-96.2201,33.5261,6096,False,191.62,220.32,0,,6248.4,3144,False,0,1635988646
a1d059,FFT2159 ,United States,1635988646,1635988646,-96.3759,32.9649,9753.6,False,210.9,287.02,-0.65,,9959.34,,False,0,1635988646
aaaa1e,SWA215  ,United States,1635988645,1635988646,-96.7922,32.8015,388.62,False,72.76,315.57,-3.9,,464.82,2122,False,0,1635988646
a96172,FTH703  ,United States,1635988646,1635988646,-96.4586,32.4954,2263.14,False,124.24,318.19,-5.53,,2324.1,0157,False,0,1635988646
adb476,AAL1870 ,United States,1635988339,1635988343,-97.0549,32.8695,144.78,False,64.31,0.46,-3.25,,228.6,3222,False,0,1635988646
ad5d5f,AAL1857 ,United States,1635988555,1635988555,-97.0549,32.8714,137.16,False,64.82,0,-3.58,,220.98,2561,False,0,1635988646
a41078,TRF425  ,United States,1635988471,1635988471,-96.8258,32.9438,220.98,False,34.65,341.83,-1.95,,304.8,,False,0,1635988646
a22b28,ENY4202 ,United States,1635988646,1635988646,-96.6694,33.1443,4267.2,False,172.14,229.12,-5.53,,4389.12,5637,False,0,1635988646
ac8ce5,AAL1187 ,United States,1635988646,1635988646,-97.0531,32.7772,762,False,78.28,357.36,-5.2,,838.2,,False,0,1635988646
a5fcef,UAL2059 ,United States,1635988498,1635988500,-97.0099,32.8656,144.78,False,63.28,0,-3.25,,220.98,4044,False,0,1635988646
aa76a8,SWA1916 ,United States,1635988646,1635988646,-96.5282,32.7145,815.34,False,109.03,214.81,-0.33,,883.92,7065,False,0,1635988646
ad2707,MRA660  ,United States,1635988646,1635988646,-97.5145,33.2704,1737.36,False,85.22,144.58,0,,1805.94,,False,0,1635988646
a5a412,MRA666  ,United States,1635988646,1635988646,-97.2175,32.5906,1005.84,False,76.05,56.31,-3.58,,1059.18,,False,0,1635988646
a5198f,N428CF  ,United States,1635988482,1635988482,-97.1115,32.6921,137.16,False,8.23,0,-3.25,,220.98,,False,0,1635988646
aa5237,AAL2834 ,United States,1635988646,1635988646,-97.055,32.8428,312.42,False,60.19,0,-3.25,,388.62,3261,False,0,1635988646
a6d87f,LXJ540  ,United States,1635988460,1635988466,-96.8259,32.8305,144.78,False,60.76,316.03,-2.6,,220.98,5173,False,0,1635988646
a0311d,DAL2946 ,United States,1635988693,1635988693,-97.0693,33.2273,3497.58,False,169.01,351.6,11.05,,3596.64,2334,False,0,1635988694
a29748,SWA1153 ,United States,1635988693,1635988694,-96.0858,32.3664,4137.66,False,173.46,287.25,-11.38,,4251.96,,False,0,1635988694
a59608,MRA655  ,United States,1635988693,1635988693,-96.2937,32.3828,1737.36,False,80.77,270.73,0.33,,1805.94,,False,0,1635988694
a283ed,ENY4157 ,United States,1635988634,1635988642,-97.0101,32.8613,160.02,False,58.65,359.5,-3.58,,243.84,1662,False,0,1635988694
a64e02,N505RH  ,United States,1635988578,1635988578,-96.8265,32.8309,144.78,False,56.39,316.11,-3.25,,251.46,,False,0,1635988694
a0f5e7,FDX3018 ,United States,1635988693,1635988693,-96.8217,33.0328,3566.16,False,155.98,228.48,-1.95,,3665.22,7101,False,0,1635988694
a1b573,SWA4931 ,United States,1635988694,1635988694,-96.9435,32.9264,1478.28,False,115.46,322.06,13.66,,1531.62,2364,False,0,1635988694
a11713,N17CN   ,United States,1635988693,1635988693,-96.669,32.7456,1424.94,False,90.91,304.86,0,,1478.28,,False,0,1635988694
aa55c0,SWA500  ,United States,1635988692,1635988693,-96.1696,33.322,3268.98,False,171.24,246.82,-10.4,,3368.04,7013,False,0,1635988694
aaee3b,AAL926  ,United States,1635988693,1635988694,-97.6061,32.3855,2880.36,False,149.1,56.26,-6.5,,2971.8,2521,False,0,1635988694
a9befc,EJA727  ,United States,1635988693,1635988693,-97.1634,32.8435,2499.36,False,133.9,177.36,-9.1,,2583.18,1725,False,0,1635988694
c02144,CFMPN   ,Canada,1635988693,1635988693,-97.9936,32.7471,12496.8,False,235.27,155.45,0,,12725.4,6620,False,0,1635988694
a0a644,GTI3805 ,United States,1635988693,1635988693,-97.2857,32.8257,807.72,False,90.5,5.87,0,,868.68,6353,False,0,1635988694
ab6339,SWA5444 ,United States,1635988693,1635988693,-96.3306,32.8081,11277.6,False,251.89,122.49,0,,11483.34,0736,False,0,1635988694
a2aaf0,N271HP  ,United States,1635988693,1635988694,-97.366,32.8256,213.36,False,27.07,351.25,6.83,,304.8,,False,0,1635988694
a22839,SWA2344 ,United States,1635988693,1635988693,-96.6395,32.6755,815.34,False,92.54,298.56,0,,876.3,5423,False,0,1635988694
a8994e,N653QS  ,United States,1635988693,1635988693,-97.8454,32.0987,4686.3,False,196.05,33.44,-7.48,,4815.84,0272,False,0,1635988694
ac7658,AAL884  ,United States,1635988692,1635988693,-96.8939,33.0096,2407.92,False,146.32,100.12,16.26,,2461.26,0566,False,0,1635988694
abb624,SWA1688 ,United States,1635988694,1635988694,-96.7153,33.6195,7315.2,False,222.57,28.28,11.05,,7475.22,2631,False,0,1635988694
a762d3,AAL2709 ,United States,1635988693,1635988693,-97.1561,33.0074,1744.98,False,135.96,264.35,12.68,,1798.32,3424,False,0,1635988694
a19ae0,EJA202  ,United States,1635988694,1635988694,-96.7291,32.7471,868.68,False,85.49,315.73,-4.88,,922.02,2534,False,0,1635988694
a1f1de,SWA225  ,United States,1635988692,1635988693,-96.6389,32.4875,1112.52,False,96.98,77.44,0,,1173.48,,False,0,1635988694
a51d46,N429CF  ,United States,1635988494,1635988690,-97.0582,33.4248,822.96,False,71.67,320.83,0,,906.78,5631,False,0,1635988694
a90721,N681CA  ,United States,1635988395,1635988692,-96.0694,33.671,4328.16,False,132.55,205.27,-7.8,,4389.12,2071,False,0,1635988694
a70801,N552MW  ,United States,1635988693,1635988693,-96.8856,33.1112,807.72,False,119.91,121.85,0,,876.3,6651,False,0,1635988694
a1f94c,SWA3452 ,United States,1635988693,1635988693,-97.0165,32.0389,11582.4,False,220.48,186.3,-0.33,,11811,3223,False,0,1635988694
a7dac4,ENY4097 ,United States,1635988693,1635988693,-96.663,32.4835,2293.62,False,136.06,298.7,-7.48,,2369.82,,False,0,1635988694
aa763f,AAL869  ,United States,1635988693,1635988693,-96.2827,33.4643,6096,False,190.17,220.28,0,,6248.4,3144,False,0,1635988694
a1d059,FFT2159 ,United States,1635988693,1635988693,-96.4781,32.9914,9745.98,False,213.02,286.99,-0.33,,9944.1,7457,False,0,1635988694
aaaa1e,SWA215  ,United States,1635988693,1635988693,-96.8175,32.8232,205.74,False,69.84,315,-3.9,,289.56,2122,False,0,1635988694
a96172,FTH703  ,United States,1635988693,1635988693,-96.4971,32.5322,1988.82,False,107.15,318.5,-5.85,,2049.78,0157,False,0,1635988694
